datetime,temperature,humidity,wind_speed,load
2024-09-23 23:00:00,17.3,44.8,9.5,405.1
2024-09-24 00:00:00,15.1,50.9,9.6,442.9
2024-09-24 01:00:00,17.0,37.9,11.1,420.9
2024-09-24 02:00:00,17.7,46.6,11.3,425.3
2024-09-24 03:00:00,16.1,56.2,8.5,490.3
2024-09-24 04:00:00,11.0,41.7,10.1,536.0
2024-09-24 05:00:00,17.4,47.8,12.7,483.6
2024-09-24 06:00:00,17.4,58.4,9.8,539.0
2024-09-24 07:00:00,14.3,50.6,8.5,556.2
2024-09-24 08:00:00,12.5,48.0,9.1,603.1
2024-09-24 09:00:00,20.7,49.9,8.7,551.2
2024-09-24 10:00:00,17.8,45.4,8.4,599.7
2024-09-24 11:00:00,15.6,53.9,9.4,653.8
2024-09-24 12:00:00,12.9,45.5,10.3,664.4
2024-09-24 13:00:00,13.8,37.7,8.2,700.5
2024-09-24 14:00:00,20.2,45.5,10.8,687.8
2024-09-24 15:00:00,16.7,42.6,22.9,587.0
2024-09-24 16:00:00,14.6,46.1,18.0,571.4
2024-09-24 17:00:00,17.8,46.2,13.3,586.9
2024-09-24 18:00:00,13.8,53.5,8.9,567.7
2024-09-24 19:00:00,20.7,51.0,8.1,534.1
2024-09-24 20:00:00,20.3,48.9,13.4,486.4
2024-09-24 21:00:00,14.8,47.5,8.2,468.9
2024-09-24 22:00:00,14.3,42.3,8.7,454.9
2024-09-24 23:00:00,8.3,36.7,10.4,543.9
2024-09-25 00:00:00,11.7,48.1,8.6,472.6
2024-09-25 01:00:00,12.1,51.6,13.4,515.3
2024-09-25 02:00:00,16.5,47.1,12.5,407.4
2024-09-25 03:00:00,15.1,44.9,12.2,507.0
2024-09-25 04:00:00,12.1,50.0,13.1,468.9
2024-09-25 05:00:00,15.3,47.2,8.7,520.0
2024-09-25 06:00:00,17.6,56.1,11.9,522.7
2024-09-25 07:00:00,17.7,53.8,9.3,511.7
2024-09-25 08:00:00,10.4,52.5,11.3,588.5
2024-09-25 09:00:00,15.7,51.5,8.4,578.5
2024-09-25 10:00:00,11.9,41.2,11.7,661.0
2024-09-25 11:00:00,18.7,51.0,18.7,605.3
2024-09-25 12:00:00,18.4,49.6,8.1,595.7
2024-09-25 13:00:00,13.3,50.8,8.3,698.2
2024-09-25 14:00:00,13.7,50.2,8.4,606.4
2024-09-25 15:00:00,14.6,50.0,9.7,639.3
2024-09-25 16:00:00,9.2,61.3,9.0,646.7
2024-09-25 17:00:00,17.0,47.4,12.9,523.2
2024-09-25 18:00:00,15.1,52.5,9.9,526.9
2024-09-25 19:00:00,18.9,45.4,10.0,516.5
2024-09-25 20:00:00,12.7,51.8,11.8,477.9
2024-09-25 21:00:00,14.1,52.5,9.3,492.2
2024-09-25 22:00:00,11.4,49.7,9.3,468.5
2024-09-25 23:00:00,12.9,56.2,12.2,448.4
2024-09-26 00:00:00,12.4,43.4,12.5,480.5
2024-09-26 01:00:00,18.9,45.4,8.0,492.3
2024-09-26 02:00:00,13.8,48.9,8.5,441.4
2024-09-26 03:00:00,16.2,52.3,8.7,488.3
2024-09-26 04:00:00,14.7,48.8,9.3,487.3
2024-09-26 05:00:00,12.0,54.3,9.0,537.7
2024-09-26 06:00:00,15.3,44.6,11.3,571.9
2024-09-26 07:00:00,17.6,42.2,13.3,526.2
2024-09-26 08:00:00,12.2,49.5,8.6,588.9
2024-09-26 09:00:00,18.2,47.6,10.5,610.8
2024-09-26 10:00:00,13.2,50.7,9.4,696.3
2024-09-26 11:00:00,14.3,47.8,10.1,668.7
2024-09-26 12:00:00,17.4,46.3,10.9,586.5
2024-09-26 13:00:00,13.8,47.6,14.7,633.0
2024-09-26 14:00:00,15.9,48.2,8.6,653.7
2024-09-26 15:00:00,14.8,46.5,8.3,663.0
2024-09-26 16:00:00,16.1,47.0,11.0,592.4
2024-09-26 17:00:00,8.6,46.0,9.5,635.9
2024-09-26 18:00:00,10.2,52.3,8.5,652.1
2024-09-26 19:00:00,17.5,49.0,8.4,501.2
2024-09-26 20:00:00,18.8,59.4,10.5,462.7
2024-09-26 21:00:00,12.9,48.9,9.1,470.3
2024-09-26 22:00:00,14.9,45.4,25.9,420.7
2024-09-26 23:00:00,16.5,61.5,9.6,528.7
2024-09-27 00:00:00,17.7,50.2,8.7,471.9
2024-09-27 01:00:00,9.6,53.1,11.0,497.6
2024-09-27 02:00:00,13.0,51.1,8.8,530.5
2024-09-27 03:00:00,14.6,51.3,10.0,494.1
2024-09-27 04:00:00,17.7,50.9,10.0,493.8
2024-09-27 05:00:00,23.1,42.7,9.8,481.5
2024-09-27 06:00:00,14.9,50.0,12.8,530.4
2024-09-27 07:00:00,11.3,41.6,8.7,605.3
2024-09-27 08:00:00,16.8,47.4,15.0,523.1
2024-09-27 09:00:00,19.5,44.6,12.7,578.6
2024-09-27 10:00:00,15.9,50.0,9.2,625.5
2024-09-27 11:00:00,12.8,49.9,8.6,702.2
2024-09-27 12:00:00,18.4,50.7,9.0,608.9
2024-09-27 13:00:00,17.5,49.7,9.2,650.8
2024-09-27 14:00:00,12.4,45.3,10.4,593.4
2024-09-27 15:00:00,16.6,47.0,8.1,638.3
2024-09-27 16:00:00,18.5,52.9,15.4,551.3
2024-09-27 17:00:00,19.0,53.7,8.3,557.4
2024-09-27 18:00:00,15.3,42.6,9.0,551.5
2024-09-27 19:00:00,14.4,40.7,8.3,526.2
2024-09-27 20:00:00,19.1,44.7,8.9,469.8
2024-09-27 21:00:00,11.8,53.6,13.5,472.8
2024-09-27 22:00:00,16.7,54.5,10.9,422.5
2024-09-27 23:00:00,11.3,43.8,8.8,515.9
2024-09-28 00:00:00,18.6,49.9,14.2,408.7
2024-09-28 01:00:00,14.6,57.6,12.8,452.4
2024-09-28 02:00:00,19.2,50.5,12.2,394.4
2024-09-28 03:00:00,16.8,55.6,13.6,490.9
2024-09-28 04:00:00,11.7,53.5,10.9,492.6
2024-09-28 05:00:00,19.6,43.9,10.1,523.7
2024-09-28 06:00:00,20.0,47.5,9.4,491.9
2024-09-28 07:00:00,18.0,48.7,8.8,584.0
2024-09-28 08:00:00,13.0,49.0,10.4,613.8
2024-09-28 09:00:00,14.4,53.1,14.6,605.8
2024-09-28 10:00:00,15.7,50.6,10.7,674.6
2024-09-28 11:00:00,13.2,33.9,15.6,648.9
2024-09-28 12:00:00,20.3,42.0,9.3,610.2
2024-09-28 13:00:00,15.7,37.6,11.6,657.6
2024-09-28 14:00:00,7.1,49.5,11.1,699.5
2024-09-28 15:00:00,16.2,49.8,11.3,531.1
2024-09-28 16:00:00,14.2,50.0,11.1,636.9
2024-09-28 17:00:00,15.0,43.8,8.8,542.9
2024-09-28 18:00:00,14.1,52.0,8.5,579.9
2024-09-28 19:00:00,17.6,52.2,19.5,506.2
2024-09-28 20:00:00,18.5,42.4,8.1,438.0
2024-09-28 21:00:00,16.0,41.3,9.9,480.9
2024-09-28 22:00:00,14.1,48.7,9.7,453.0
2024-09-28 23:00:00,15.0,57.6,9.3,419.8
2024-09-29 00:00:00,15.2,57.2,12.6,415.6
2024-09-29 01:00:00,12.7,51.5,12.1,419.7
2024-09-29 02:00:00,16.8,45.1,15.1,456.0
2024-09-29 03:00:00,16.5,53.2,9.5,437.7
2024-09-29 04:00:00,19.7,46.5,10.5,472.3
2024-09-29 05:00:00,18.8,44.9,14.7,492.2
2024-09-29 06:00:00,13.0,38.0,23.3,529.9
2024-09-29 07:00:00,17.5,49.3,18.4,509.8
2024-09-29 08:00:00,12.2,45.6,11.8,697.6
2024-09-29 09:00:00,17.1,49.3,8.5,600.5
2024-09-29 10:00:00,13.5,37.3,8.1,694.1
2024-09-29 11:00:00,11.9,49.7,13.2,708.3
2024-09-29 12:00:00,15.8,36.7,13.5,622.5
2024-09-29 13:00:00,7.0,54.3,12.1,765.1
2024-09-29 14:00:00,9.7,51.5,9.0,701.3
2024-09-29 15:00:00,14.4,47.5,11.1,674.5
2024-09-29 16:00:00,15.2,51.7,9.1,619.1
2024-09-29 17:00:00,13.8,44.0,9.8,554.0
2024-09-29 18:00:00,10.2,49.3,9.4,612.1
2024-09-29 19:00:00,12.5,52.9,15.3,570.0
2024-09-29 20:00:00,16.1,33.5,8.8,443.7
2024-09-29 21:00:00,16.6,46.7,10.6,476.5
2024-09-29 22:00:00,14.8,48.8,9.3,499.5
2024-09-29 23:00:00,18.4,48.0,11.3,403.8
2024-09-30 00:00:00,16.1,56.3,10.5,419.0
2024-09-30 01:00:00,12.6,43.4,15.7,503.5
2024-09-30 02:00:00,14.0,45.9,8.3,454.4
2024-09-30 03:00:00,10.6,39.4,8.7,489.8
2024-09-30 04:00:00,14.5,56.6,12.4,528.9
2024-09-30 05:00:00,18.2,47.8,9.4,518.1
2024-09-30 06:00:00,16.9,46.9,8.5,534.1
2024-09-30 07:00:00,19.0,48.8,10.1,584.8
2024-09-30 08:00:00,13.9,52.3,11.2,642.0
2024-09-30 09:00:00,18.8,50.8,8.1,594.8
2024-09-30 10:00:00,14.2,62.3,9.0,704.1
2024-09-30 11:00:00,19.2,51.4,13.0,670.3
2024-09-30 12:00:00,14.7,46.8,10.2,586.5
2024-09-30 13:00:00,16.9,46.3,8.1,596.8
2024-09-30 14:00:00,19.1,47.2,9.0,543.1
2024-09-30 15:00:00,14.1,41.6,11.1,609.4
2024-09-30 16:00:00,15.4,49.4,8.7,555.6
2024-09-30 17:00:00,18.6,53.1,13.3,529.7
2024-09-30 18:00:00,14.3,46.1,11.4,582.0
2024-09-30 19:00:00,10.7,45.2,9.9,513.2
2024-09-30 20:00:00,21.1,56.8,15.4,483.2
2024-09-30 21:00:00,13.2,42.1,9.5,490.7
2024-09-30 22:00:00,15.1,38.9,8.8,449.5
2024-09-30 23:00:00,18.1,43.5,11.2,432.0
2024-10-01 00:00:00,12.8,41.6,10.6,395.4
2024-10-01 01:00:00,11.6,51.2,9.2,461.5
2024-10-01 02:00:00,15.4,47.5,9.3,500.7
2024-10-01 03:00:00,9.2,48.2,9.5,510.8
2024-10-01 04:00:00,13.7,55.1,9.0,559.2
2024-10-01 05:00:00,15.3,45.9,11.7,472.6
2024-10-01 06:00:00,13.7,53.2,11.2,512.2
2024-10-01 07:00:00,9.9,56.9,9.7,607.3
2024-10-01 08:00:00,19.3,47.1,9.5,607.8
2024-10-01 09:00:00,14.8,53.1,9.4,602.3
2024-10-01 10:00:00,18.8,48.2,9.0,622.2
2024-10-01 11:00:00,13.7,54.0,8.3,657.4
2024-10-01 12:00:00,11.8,41.6,8.9,672.4
2024-10-01 13:00:00,15.3,41.2,9.2,673.2
2024-10-01 14:00:00,13.8,47.5,10.4,664.1
2024-10-01 15:00:00,10.9,45.0,12.5,624.9
2024-10-01 16:00:00,18.9,46.9,9.5,566.2
2024-10-01 17:00:00,12.6,48.4,16.7,646.6
2024-10-01 18:00:00,8.9,53.1,13.3,634.7
2024-10-01 19:00:00,18.4,47.5,20.6,454.7
2024-10-01 20:00:00,12.9,45.4,14.3,470.1
2024-10-01 21:00:00,12.6,47.8,10.9,524.1
2024-10-01 22:00:00,9.1,45.7,10.7,552.7
2024-10-01 23:00:00,19.6,44.9,8.4,398.3
2024-10-02 00:00:00,10.5,41.5,11.8,515.6
2024-10-02 01:00:00,14.5,49.9,10.8,500.4
2024-10-02 02:00:00,17.1,46.7,10.1,487.4
2024-10-02 03:00:00,15.6,54.4,11.5,520.2
2024-10-02 04:00:00,14.1,42.4,9.8,515.4
2024-10-02 05:00:00,9.2,46.9,10.2,585.6
2024-10-02 06:00:00,11.9,58.7,9.5,570.3
2024-10-02 07:00:00,14.8,44.9,11.8,569.1
2024-10-02 08:00:00,11.9,48.5,14.3,600.4
2024-10-02 09:00:00,14.9,43.6,13.5,602.8
2024-10-02 10:00:00,16.3,42.9,12.6,657.3
2024-10-02 11:00:00,17.1,57.4,8.0,583.7
2024-10-02 12:00:00,10.5,50.6,15.3,650.5
2024-10-02 13:00:00,20.8,50.4,9.0,647.2
2024-10-02 14:00:00,16.5,41.2,14.6,606.5
2024-10-02 15:00:00,14.2,51.5,8.7,565.7
2024-10-02 16:00:00,17.5,55.5,9.7,581.1
2024-10-02 17:00:00,21.3,55.5,12.2,548.8
2024-10-02 18:00:00,9.8,53.1,11.1,596.1
2024-10-02 19:00:00,13.5,44.1,9.6,550.8
2024-10-02 20:00:00,7.0,51.4,11.4,570.8
2024-10-02 21:00:00,14.7,53.2,10.4,478.7
2024-10-02 22:00:00,15.2,40.9,9.0,445.8
2024-10-02 23:00:00,14.0,44.2,11.1,455.6
2024-10-03 00:00:00,12.1,54.3,8.7,424.7
2024-10-03 01:00:00,7.9,54.2,11.6,531.3
2024-10-03 02:00:00,15.2,42.1,8.0,453.5
2024-10-03 03:00:00,18.4,53.9,10.4,474.4
2024-10-03 04:00:00,12.3,50.4,9.5,578.3
2024-10-03 05:00:00,15.4,53.8,9.1,542.4
2024-10-03 06:00:00,9.3,46.8,10.2,628.3
2024-10-03 07:00:00,15.4,53.2,11.1,607.6
2024-10-03 08:00:00,12.8,54.2,18.1,609.1
2024-10-03 09:00:00,11.7,48.2,13.4,696.4
2024-10-03 10:00:00,11.7,50.1,11.8,700.2
2024-10-03 11:00:00,12.8,46.7,10.0,648.1
2024-10-03 12:00:00,15.1,58.3,9.5,705.9
2024-10-03 13:00:00,10.0,49.4,8.1,714.4
2024-10-03 14:00:00,12.8,45.4,9.3,717.1
2024-10-03 15:00:00,13.8,46.5,13.7,633.7
2024-10-03 16:00:00,10.6,50.7,9.5,628.8
2024-10-03 17:00:00,19.3,53.8,9.9,530.2
2024-10-03 18:00:00,11.3,43.4,9.0,571.0
2024-10-03 19:00:00,11.9,59.3,9.0,539.3
2024-10-03 20:00:00,10.9,51.6,8.2,579.5
2024-10-03 21:00:00,19.3,52.4,10.9,455.1
2024-10-03 22:00:00,15.5,49.6,9.8,405.9
2024-10-03 23:00:00,11.0,50.2,10.8,499.1
2024-10-04 00:00:00,17.2,49.4,10.4,434.9
2024-10-04 01:00:00,14.4,55.3,12.8,441.8
2024-10-04 02:00:00,14.6,50.1,12.2,469.9
2024-10-04 03:00:00,12.8,54.0,12.4,496.8
2024-10-04 04:00:00,11.5,48.0,10.1,550.2
2024-10-04 05:00:00,14.8,51.2,9.3,538.6
2024-10-04 06:00:00,12.1,46.2,16.1,583.5
2024-10-04 07:00:00,19.2,56.3,8.2,515.6
2024-10-04 08:00:00,9.9,46.1,8.5,717.5
2024-10-04 09:00:00,18.4,48.6,9.6,550.5
2024-10-04 10:00:00,13.4,48.7,10.9,642.0
2024-10-04 11:00:00,14.6,48.5,8.0,611.2
2024-10-04 12:00:00,16.2,53.9,11.8,650.3
2024-10-04 13:00:00,11.8,48.7,10.5,678.8
2024-10-04 14:00:00,16.3,57.3,10.0,621.2
2024-10-04 15:00:00,5.6,46.2,9.7,806.3
2024-10-04 16:00:00,11.5,51.2,10.2,666.5
2024-10-04 17:00:00,10.9,46.5,8.5,605.8
2024-10-04 18:00:00,9.9,52.5,8.3,632.2
2024-10-04 19:00:00,13.0,50.3,9.0,585.5
2024-10-04 20:00:00,14.8,49.6,11.7,529.6
2024-10-04 21:00:00,15.7,56.4,10.7,468.0
2024-10-04 22:00:00,14.3,47.2,10.0,415.0
2024-10-04 23:00:00,11.6,53.4,10.5,496.3
2024-10-05 00:00:00,14.7,46.6,10.5,465.9
2024-10-05 01:00:00,13.9,51.0,9.1,435.2
2024-10-05 02:00:00,16.4,44.5,8.3,446.9
2024-10-05 03:00:00,15.9,47.2,14.8,464.0
2024-10-05 04:00:00,13.6,50.1,10.7,549.1
2024-10-05 05:00:00,10.8,59.6,11.6,626.7
2024-10-05 06:00:00,11.6,51.0,9.9,617.8
2024-10-05 07:00:00,11.9,58.8,12.2,605.8
2024-10-05 08:00:00,12.6,51.7,10.6,654.7
2024-10-05 09:00:00,14.3,48.6,8.2,640.6
2024-10-05 10:00:00,15.6,58.3,14.6,628.8
2024-10-05 11:00:00,13.3,52.8,9.1,721.5
2024-10-05 12:00:00,13.5,47.4,8.4,635.3
2024-10-05 13:00:00,13.9,53.0,8.3,671.2
2024-10-05 14:00:00,11.9,49.2,11.8,689.1
2024-10-05 15:00:00,10.6,40.7,11.7,652.4
2024-10-05 16:00:00,8.1,55.3,11.6,706.9
2024-10-05 17:00:00,11.3,56.1,15.4,642.7
2024-10-05 18:00:00,14.8,59.9,9.3,558.8
2024-10-05 19:00:00,11.3,52.8,10.5,575.7
2024-10-05 20:00:00,12.7,49.5,10.9,521.1
2024-10-05 21:00:00,14.8,54.9,19.7,502.7
2024-10-05 22:00:00,14.9,55.0,9.1,454.8
2024-10-05 23:00:00,10.1,58.9,17.4,502.0
2024-10-06 00:00:00,16.3,50.5,8.5,436.7
2024-10-06 01:00:00,16.7,49.9,12.3,472.6
2024-10-06 02:00:00,9.9,47.2,11.0,466.0
2024-10-06 03:00:00,10.8,53.5,13.1,496.1
2024-10-06 04:00:00,16.9,43.1,8.1,547.7
2024-10-06 05:00:00,12.8,54.7,8.2,550.8
2024-10-06 06:00:00,6.6,53.8,8.2,658.3
2024-10-06 07:00:00,9.1,53.8,10.7,672.5
2024-10-06 08:00:00,12.5,51.5,10.8,597.3
2024-10-06 09:00:00,9.7,58.5,15.1,621.1
2024-10-06 10:00:00,12.0,55.2,9.9,676.4
2024-10-06 11:00:00,13.3,47.9,8.2,634.5
2024-10-06 12:00:00,17.6,48.0,8.7,631.7
2024-10-06 13:00:00,12.3,46.5,8.0,677.0
2024-10-06 14:00:00,16.4,53.7,12.5,628.1
2024-10-06 15:00:00,17.5,45.9,13.1,547.6
2024-10-06 16:00:00,17.5,56.4,26.6,584.2
2024-10-06 17:00:00,14.0,57.6,9.6,596.8
2024-10-06 18:00:00,7.2,46.6,8.1,611.5
2024-10-06 19:00:00,14.5,50.1,8.8,477.7
2024-10-06 20:00:00,16.3,51.1,10.7,454.7
2024-10-06 21:00:00,12.9,55.4,17.8,520.2
2024-10-06 22:00:00,18.3,59.1,8.3,385.2
2024-10-06 23:00:00,15.7,42.6,8.4,464.7
2024-10-07 00:00:00,14.8,49.5,11.6,458.4
2024-10-07 01:00:00,16.3,49.7,11.3,431.4
2024-10-07 02:00:00,14.0,44.1,8.9,419.4
2024-10-07 03:00:00,5.6,48.7,13.0,596.6
2024-10-07 04:00:00,11.5,53.3,8.4,557.5
2024-10-07 05:00:00,16.6,49.7,15.8,545.9
2024-10-07 06:00:00,10.6,43.4,8.7,561.7
2024-10-07 07:00:00,12.3,65.5,8.3,640.0
2024-10-07 08:00:00,9.8,52.5,9.2,679.3
2024-10-07 09:00:00,18.3,51.7,8.6,598.6
2024-10-07 10:00:00,18.0,45.7,10.2,590.5
2024-10-07 11:00:00,10.3,52.5,11.5,680.7
2024-10-07 12:00:00,13.4,50.4,10.0,714.9
2024-10-07 13:00:00,10.9,41.8,11.2,689.3
2024-10-07 14:00:00,14.8,45.9,9.4,671.4
2024-10-07 15:00:00,14.4,55.2,8.1,630.3
2024-10-07 16:00:00,15.3,61.0,19.0,584.3
2024-10-07 17:00:00,13.9,53.1,13.1,599.9
2024-10-07 18:00:00,21.7,56.8,8.2,595.4
2024-10-07 19:00:00,9.8,50.5,9.8,563.6
2024-10-07 20:00:00,7.7,50.9,11.0,623.4
2024-10-07 21:00:00,11.7,56.8,8.6,519.0
2024-10-07 22:00:00,8.1,59.7,10.6,512.5
2024-10-07 23:00:00,8.3,57.9,10.3,496.8
2024-10-08 00:00:00,9.8,46.0,8.7,492.5
2024-10-08 01:00:00,10.0,51.1,8.5,518.8
2024-10-08 02:00:00,9.9,52.8,12.3,547.3
2024-10-08 03:00:00,14.3,50.1,9.2,432.9
2024-10-08 04:00:00,11.3,53.4,8.8,557.5
2024-10-08 05:00:00,12.2,55.5,12.0,546.7
2024-10-08 06:00:00,15.4,56.5,12.0,545.0
2024-10-08 07:00:00,10.4,59.9,9.0,646.6
2024-10-08 08:00:00,11.9,49.8,14.2,679.3
2024-10-08 09:00:00,13.8,44.7,11.5,632.8
2024-10-08 10:00:00,6.9,53.3,9.3,710.2
2024-10-08 11:00:00,5.5,60.9,9.7,788.7
2024-10-08 12:00:00,13.7,49.1,11.9,681.6
2024-10-08 13:00:00,14.2,55.0,8.7,678.0
2024-10-08 14:00:00,18.9,55.0,9.9,635.1
2024-10-08 15:00:00,13.1,52.5,11.2,619.5
2024-10-08 16:00:00,15.1,51.6,10.3,554.0
2024-10-08 17:00:00,12.0,47.0,10.8,617.7
2024-10-08 18:00:00,13.5,40.2,10.4,517.3
2024-10-08 19:00:00,17.6,46.1,8.7,522.5
2024-10-08 20:00:00,6.2,49.7,9.6,647.4
2024-10-08 21:00:00,13.8,57.1,10.3,474.3
2024-10-08 22:00:00,19.0,51.1,12.5,436.4
2024-10-08 23:00:00,13.4,49.1,11.2,468.6
2024-10-09 00:00:00,17.5,47.2,9.7,410.1
2024-10-09 01:00:00,10.7,55.0,19.0,459.2
2024-10-09 02:00:00,12.4,58.5,8.3,487.2
2024-10-09 03:00:00,12.6,57.0,8.7,503.3
2024-10-09 04:00:00,5.9,54.8,9.3,678.1
2024-10-09 05:00:00,9.0,44.4,8.8,569.6
2024-10-09 06:00:00,9.2,50.0,10.9,650.3
2024-10-09 07:00:00,14.9,61.5,8.1,542.6
2024-10-09 08:00:00,15.1,57.4,8.6,557.7
2024-10-09 09:00:00,13.4,44.1,9.0,618.2
2024-10-09 10:00:00,14.9,51.5,11.4,604.8
2024-10-09 11:00:00,11.9,53.6,14.3,634.5
2024-10-09 12:00:00,16.0,48.0,12.8,694.9
2024-10-09 13:00:00,12.4,40.3,8.6,648.8
2024-10-09 14:00:00,12.6,52.4,10.5,726.1
2024-10-09 15:00:00,11.6,47.9,8.1,621.3
2024-10-09 16:00:00,14.4,48.0,9.1,547.4
2024-10-09 17:00:00,11.1,50.1,12.9,652.9
2024-10-09 18:00:00,15.3,51.3,9.8,521.5
2024-10-09 19:00:00,9.0,51.9,8.5,601.7
2024-10-09 20:00:00,9.0,47.5,9.7,529.0
2024-10-09 21:00:00,14.4,50.9,8.7,478.7
2024-10-09 22:00:00,12.1,43.2,9.5,444.3
2024-10-09 23:00:00,11.0,53.5,10.0,493.4
2024-10-10 00:00:00,15.0,37.7,9.3,424.9
2024-10-10 01:00:00,10.5,50.6,16.3,508.2
2024-10-10 02:00:00,11.7,56.6,10.5,515.8
2024-10-10 03:00:00,16.5,46.7,13.6,469.9
2024-10-10 04:00:00,16.9,55.6,12.3,499.1
2024-10-10 05:00:00,17.0,57.8,11.2,507.1
2024-10-10 06:00:00,11.4,35.5,10.1,564.0
2024-10-10 07:00:00,15.9,51.3,8.0,579.0
2024-10-10 08:00:00,9.4,37.7,10.9,655.9
2024-10-10 09:00:00,9.5,51.5,9.3,682.7
2024-10-10 10:00:00,5.1,52.1,8.4,801.1
2024-10-10 11:00:00,17.2,39.7,9.8,591.7
2024-10-10 12:00:00,9.6,61.8,12.0,760.6
2024-10-10 13:00:00,11.8,53.6,17.8,669.9
2024-10-10 14:00:00,9.4,47.9,9.4,703.8
2024-10-10 15:00:00,14.2,59.5,10.3,625.8
2024-10-10 16:00:00,11.0,43.2,13.7,655.9
2024-10-10 17:00:00,8.2,46.1,9.2,670.3
2024-10-10 18:00:00,13.4,40.7,8.5,553.3
2024-10-10 19:00:00,7.8,61.3,9.0,667.3
2024-10-10 20:00:00,9.6,53.9,14.9,467.7
2024-10-10 21:00:00,5.8,55.6,8.5,656.6
2024-10-10 22:00:00,7.8,53.8,9.2,587.0
2024-10-10 23:00:00,12.6,55.2,9.9,419.8
2024-10-11 00:00:00,6.2,52.7,13.6,607.6
2024-10-11 01:00:00,7.6,53.7,16.3,585.1
2024-10-11 02:00:00,12.0,52.9,9.7,507.6
2024-10-11 03:00:00,10.4,49.3,16.1,481.1
2024-10-11 04:00:00,18.0,52.1,8.5,499.8
2024-10-11 05:00:00,17.5,53.8,8.5,536.2
2024-10-11 06:00:00,9.4,52.9,16.9,599.5
2024-10-11 07:00:00,13.6,45.0,10.1,593.9
2024-10-11 08:00:00,14.2,45.7,8.6,589.0
2024-10-11 09:00:00,10.2,57.8,10.0,703.6
2024-10-11 10:00:00,7.5,50.9,12.6,728.5
2024-10-11 11:00:00,11.9,55.4,13.3,659.4
2024-10-11 12:00:00,11.4,47.0,14.0,681.4
2024-10-11 13:00:00,10.6,45.1,10.5,649.5
2024-10-11 14:00:00,13.2,48.3,14.1,643.3
2024-10-11 15:00:00,9.6,51.4,10.1,693.1
2024-10-11 16:00:00,8.4,49.2,10.8,707.9
2024-10-11 17:00:00,12.2,59.0,12.3,611.6
2024-10-11 18:00:00,13.0,53.5,9.7,522.7
2024-10-11 19:00:00,8.3,61.8,8.2,654.7
2024-10-11 20:00:00,14.6,54.6,9.3,543.5
2024-10-11 21:00:00,6.5,40.5,10.9,598.4
2024-10-11 22:00:00,10.1,57.9,8.6,498.4
2024-10-11 23:00:00,11.0,45.1,8.5,474.3
2024-10-12 00:00:00,9.9,53.8,9.0,502.6
2024-10-12 01:00:00,10.1,48.8,8.1,514.7
2024-10-12 02:00:00,17.4,63.4,12.1,441.4
2024-10-12 03:00:00,9.2,59.9,8.9,526.6
2024-10-12 04:00:00,19.1,49.0,8.4,505.9
2024-10-12 05:00:00,13.1,52.1,11.6,546.4
2024-10-12 06:00:00,12.0,53.9,13.6,546.5
2024-10-12 07:00:00,13.2,57.0,8.1,600.7
2024-10-12 08:00:00,19.3,52.9,8.8,581.7
2024-10-12 09:00:00,8.7,47.6,16.7,674.7
2024-10-12 10:00:00,8.3,49.2,9.5,756.0
2024-10-12 11:00:00,9.4,52.8,16.4,716.6
2024-10-12 12:00:00,11.8,59.0,9.0,677.2
2024-10-12 13:00:00,6.5,54.9,8.7,767.7
2024-10-12 14:00:00,11.7,49.0,8.7,679.3
2024-10-12 15:00:00,16.7,56.1,8.3,605.2
2024-10-12 16:00:00,12.1,50.9,14.8,623.2
2024-10-12 17:00:00,10.7,57.3,19.7,655.1
2024-10-12 18:00:00,9.8,65.5,17.3,574.2
2024-10-12 19:00:00,14.3,51.1,13.7,488.2
2024-10-12 20:00:00,9.1,56.9,13.6,596.6
2024-10-12 21:00:00,17.1,49.2,11.2,533.0
2024-10-12 22:00:00,17.4,52.4,13.2,471.4
2024-10-12 23:00:00,12.3,53.1,8.7,533.0
2024-10-13 00:00:00,11.5,52.0,9.5,470.6
2024-10-13 01:00:00,14.6,65.3,11.1,440.0
2024-10-13 02:00:00,14.8,51.4,14.2,474.4
2024-10-13 03:00:00,9.1,55.9,11.2,581.0
2024-10-13 04:00:00,9.9,43.4,13.5,513.6
2024-10-13 05:00:00,7.5,55.2,9.9,619.8
2024-10-13 06:00:00,12.7,58.7,11.8,571.1
2024-10-13 07:00:00,13.5,50.4,19.7,564.8
2024-10-13 08:00:00,7.4,40.5,8.5,680.2
2024-10-13 09:00:00,10.1,52.9,15.8,701.1
2024-10-13 10:00:00,7.4,53.2,10.2,754.3
2024-10-13 11:00:00,8.7,56.7,11.1,750.4
2024-10-13 12:00:00,13.1,63.2,14.3,680.1
2024-10-13 13:00:00,9.2,51.2,9.6,689.2
2024-10-13 14:00:00,10.5,48.9,9.6,696.0
2024-10-13 15:00:00,6.5,47.3,10.2,711.5
2024-10-13 16:00:00,11.9,54.2,8.1,619.7
2024-10-13 17:00:00,11.2,55.6,10.1,584.0
2024-10-13 18:00:00,9.2,50.5,9.0,600.7
2024-10-13 19:00:00,10.8,57.1,15.9,573.4
2024-10-13 20:00:00,11.9,55.6,8.3,516.8
2024-10-13 21:00:00,8.9,53.5,9.8,528.4
2024-10-13 22:00:00,6.9,48.7,16.8,609.5
2024-10-13 23:00:00,16.7,50.9,14.9,433.8
2024-10-14 00:00:00,9.4,41.1,11.6,494.7
